Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
CUS_0x5ff4,Emmam,53,114-60-4394,Musician,"28784,53","2547,71083333333",6,6,11,2,"Home Equity Loan, and Debt Consolidation Loan","21,25","8,57142857142857","10,77",2,Good,"664,2","32,2706265747348","28,625",No,"34,1632892287382","142,86124118889",Low_spent_Small_value_payments,"347,746552915705",2
CUS_0x5ff6,Tom Berginf,"30,25",969-04-8576,Scientist,"15450,44","1115,53666666667",10,8,15,9,"Student Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Payday Loan, and Personal Loan","45,625",19,"4,145","12,375",Bad,"2520,24","31,8277984580048","10,6904761904762",Yes,"109,01623084429","58,7375093167308",Low_spent_Small_value_payments,"216,307708830125",0
CUS_0x5ff8,Nanette Byrnesz,25,202-67-9333,Accountant,"84880,65","7333,3875",5,6,14,0,,"29,875","10,6666666666667","2,0475","7,75",Standard,"1344,85","31,5612032209717","24,5",No,0,"284,388770387436",Low_spent_Large_value_payments,"713,949979612564",1
CUS_0x5ff9,Carewc,20,455-98-9966,Doctor,"85481,48","7128,45666666667",6,5,15,0,,8,"11,8571428571429","3,34","2,25",Standard,"889,35","35,9887365318672","18,1666666666667",No,0,"255,964172670051",High_spent_Large_value_payments,"639,275473804526",1
CUS_0x5ffa,Vaughanh,"25,625",468-07-7694,Lawyer,"20099,99","1637,99916666667",7,6,9,2,"Home Equity Loan, and Credit-Builder Loan","15,625","9,625","17,285","9,5",Standard,"401,73","33,7132056179703","18,5119047619048",Yes,"26,2293439151873","77,261715574716",High_spent_Small_value_payments,"329,927081476255",1
CUS_0x5ffc,Taraz,38,756-51-8878,Doctor,"66554,31","5744,1925",4,6,15,3,"Payday Loan, Credit-Builder Loan, and Auto Loan","14,625","19,4285714285714","3,495","4,75",Standard,"485,7","31,2097619819855","18,875",No,"101,923114892488","285,814193171965",Low_spent_Large_value_payments,"454,181941935547",1
CUS_0x6000,Palmerf,"24,25",280-96-0502,Developer,"25203,1","2234,25833333333",5,7,17,2,"Auto Loan, and Credit-Builder Loan","7,625",9,"2,5825",3,Standard,"393,77","27,8443214187784","30,1190476190476",Yes,"39,2702471701861","112,746911863485",High_spent_Medium_value_payments,"338,908674299662",1
CUS_0x600e,Drawbaughp,"49,75",121-87-3090,Manager,"120030,68","9972,55666666666",7,6,7,1,Personal Loan,"23,5",11,"4,905",8,Standard,"1247,79","35,5912004526509","20,9583333333333",No,"91,3113647072744","313,927336064959",High_spent_Large_value_payments,"869,019867275733",1
CUS_0x6010,Callusu,"45,625",489-16-3177,Mechanic,"146101,28","12012,1066666667",3,4,9,5,"Auto Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, and Student Loan","18,375",9,"18,505",7,Standard,"1311,47","34,139821469619","17,4583333333333",Yes,"307,14479792801","743,540673702702",Low_spent_Medium_value_payments,"586,718721888868",1
CUS_0x6013,Dominicf,"19,125",244-85-0461,Writer,"41995,64","3416,63666666667",7,6,7,4,"Credit-Builder Loan, Credit-Builder Loan, Not Specified, and Student Loan","12,875","10,5714285714286","18,355",7,Standard,"1072,63","32,9914354052929","15,5416666666667",Yes,"87,5439990503073","159,453697821245",Low_spent_Small_value_payments,"347,697423935105",1
CUS_0x6015,Scott Maloneq,17,548-76-0110,Journalist,"19163,22","1346,935",3,7,7,2,"Personal Loan, and Payday Loan","21,75","18,875","8,51","5,5",Standard,"2226,37","32,8378028239292","16,4166666666667",Yes,"24,1756476497417","93,6287921436389",Low_spent_Small_value_payments,"286,308449366249",1
CUS_0x6020,Munroea,"16,125",940-70-3305,Writer,"58012,88","5023,40666666667",7,4,8,6,"Home Equity Loan, Not Specified, Not Specified, Mortgage Loan, Debt Consolidation Loan, and Mortgage Loan","12,875","15,1428571428571","10,465",5,Standard,"168,33","30,6403955094348","18,4761904761905",Yes,"181,026582501055","276,838920747338",Low_spent_Medium_value_payments,"334,664863799424",1
CUS_0x602a,Lewis Krauskopfc,"43,75",036-74-6207,Architect,"57602,6","4721,21666666667",4,5,19,1,Personal Loan,"18,625","9,42857142857143","13,62","5,75",Standard,"933,83","32,1623623522631","21,625",Yes,"41,7082450206426","147,100109269937",High_spent_Large_value_payments,"542,063312376087",1
CUS_0x602d,Gavin Jonesu,15,041-28-6430,Teacher,"20639,79","1541,9825",7,5,15,9,"Payday Loan, Auto Loan, Mortgage Loan, Auto Loan, Debt Consolidation Loan, Not Specified, Not Specified, Student Loan, and Student Loan","48,125","14,375","15,525",8,Bad,"4145,87","32,2963037805561","1,125",Yes,"95,6269101937617","121,546376873599",Low_spent_Small_value_payments,"215,774962932639",1
CUS_0x6030,Kirsting,19,780-19-3604,Mechanic,"50212,71","4341,3925",7,5,16,6,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Payday Loan, and Home Equity Loan",27,"17,75","12,8071428571429","5,5",Standard,"1796,17","32,2391678694891","18,0833333333333",Yes,"132,431593207326","166,407830628801",High_spent_Large_value_payments,"393,39485880438",0
CUS_0x6032,James Vicinil,17,741-59-1064,Media_Manager,"9307,915","581,659583333333",7,10,18,6,"Not Specified, Personal Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Home Equity Loan",14,26,"9,875","14,5",Bad,"2830,92","29,7081193915312","14,2083333333333",Yes,"35,2716698393955","38,6336434617062",Low_spent_Small_value_payments,"265,302910166448",0
CUS_0x6034,Doeringx,"38,5714285714286",367-81-5174,Media_Manager,"28838,96","2379,24666666667",3,1,10,1,Credit-Builder Loan,"1,25","10,3333333333333","3,575","4,28571428571429",Good,"221,7","32,529009210342","30,9333333333333",No,"21,1945544754685","121,089064276088",Low_spent_Small_value_payments,"372,416615394885",1
CUS_0x603a,Peter Maushageng,"33,5",042-56-4117,Doctor,"19123,56","1804,63",6,6,30,6,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Auto Loan","15,75","24,25","8,18",12,Bad,"3080,03","30,8534265987043","0,625",Yes,"60,7680371956937","136,952888742652",Low_spent_Small_value_payments,"268,333851469721",0
CUS_0x603b,Nick Edwardsf,"37,375",762-33-3215,Scientist,"86878,4","7336,86666666667",3,4,15,4,"Student Loan, Student Loan, Payday Loan, and Home Equity Loan","27,375","16,125","10,5","3,85714285714286",Standard,"156,11","31,20016450566","20,3928571428571",No,"210,576044673969","379,518419576461",High_spent_Small_value_payments,"406,092202416237",1
CUS_0x604,Emily Stephensonm,"16,125",962-03-7975,Lawyer,"65984,28","5278,69",8,3,24,4,"Personal Loan, Payday Loan, Home Equity Loan, and Auto Loan",15,"18,7142857142857","13,1657142857143","13,25",Standard,"1377,35","33,9555413751158","9,16666666666667",Yes,"169,79723688963","182,470926145519",High_spent_Small_value_payments,"432,795391583583",0
CUS_0x6044,Euan Rochab,"35,8571428571429",334-17-4619,Journalist,"19147,2","1692,6",3,5,5,0,,"6,625",19,9,0,Standard,"1347,02","35,7877229836598","27,125",Yes,0,"97,9005323488434",Low_spent_Large_value_payments,"347,035340768756",1
CUS_0x6048,Ayeshaz,"43,125",425-47-6723,Musician,"18627,64","1387,30333333333",7,7,19,6,"Payday Loan, Not Specified, Student Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan","30,375","20,7142857142857","5,23666666666667",7,Bad,"1793,54","32,5565877540551","19,0416666666667",Yes,"65,1394877756122","77,5230214542269",Low_spent_Medium_value_payments,"271,067824103494",0
CUS_0x604a,Halsz,39,345-45-3616,Engineer,"94529,82","8153,485",3,5,10,0,,"21,625","14,4285714285714","13,945","7,71428571428571",Standard,"731,94","34,8707606512625","26,625",Yes,0,"518,321461735033",Low_spent_Large_value_payments,"574,527038264967",2
CUS_0x6054,Lynnleyg,"23,125",024-19-5485,Developer,"19296,24","1669,02",2,7,2,2,"Mortgage Loan, and Payday Loan",9,"5,14285714285714","10,01",5,Good,"826,02","30,9218332474677","19,8452380952381",No,"25,3290432973327","89,2738475386133",High_spent_Small_value_payments,"318,182609639353",2
CUS_0x6057,Henryt,"35,25",778-35-7926,Musician,"28810,71","2367,8925",7,3,10,1,Auto Loan,"9,875","9,75","14,1728571428571",7,Standard,"454,58","30,8423982363792","16,0416666666667",Yes,"20,7680328192197","139,26511136983",Low_spent_Large_value_payments,"360,943780459368",1
CUS_0x6058,Jonasl,38,159-06-4178,Journalist,"113085,87","9531,8225",4,4,11,1,Auto Loan,"12,25","1,75","8,245",4,Good,"240,56","30,7817332941674","29,9583333333333",No,"81,1029928492631","520,610824087061",High_spent_Small_value_payments,"620,218433063677",0
CUS_0x6065,Cremerp,"35,75",332-11-5896,Accountant,"174304,04","14458,3366666667",1,3,12,0,,"5,375",7,"1,96","3,25",Good,"461,16","36,8108094849653","30,2083333333333",No,0,"539,317699034755",High_spent_Large_value_payments,"1186,16140295347",1
CUS_0x6068,Lisa Baertleiny,51,898-33-6098,Entrepreneur,"27577,45","2222,12083333333",7,4,12,3,"Not Specified, Auto Loan, and Mortgage Loan","7,25","11,5","9,99428571428571","6,625",Standard,"1465,9","32,2513172880576","19,125",No,"40,6864586127968","126,058251075973",High_spent_Medium_value_payments,"332,653000001671",1
CUS_0x6069,Jessica Toonkels,15,294-99-9171,Journalist,"31327,28","2427,60666666667",9,7,19,3,"Not Specified, Home Equity Loan, and Home Equity Loan","41,625","17,625","14,845",6,Standard,"1819,09","29,9395588972934","13,625",Yes,"65,6406639195153","99,5170832876215",Low_spent_Small_value_payments,"348,85291945953",1
CUS_0x606d,Jonest,"44,875",170-50-5035,Accountant,"52616,28","4279,69",7,10,27,4,"Credit-Builder Loan, Home Equity Loan, Not Specified, and Personal Loan","53,625","19,375","12,27","9,75",Bad,"2592,58","33,2981320142443","19,6428571428571",Yes,"116,003989222232","194,026837725589",High_spent_Small_value_payments,"380,438173052179",0
CUS_0x6070,Parkm,20,891-55-9364,Accountant,"92047,08","7591,59",6,7,16,0,,"16,25","10,75","9,63","3,5",Standard,"1296,64","34,8676999707007","29,4444444444445",Yes,0,"229,269653309179",High_spent_Large_value_payments,"786,139346690821",0
CUS_0x6072,Yuny,"45,25",715-49-4883,Scientist,"14900,75","1291,72916666667",9,5,16,6,"Payday Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Home Equity Loan, and Student Loan","26,625",18,"19,495","14,5714285714286",Bad,"3088,8","34,2311457039038","4,375",Yes,"43,5780958041959","90,8429557861876",Low_spent_Small_value_payments,"276,764167827243",1
CUS_0x6073,Rick Rothackern,37,196-56-5045,Teacher,"107595,68","8704,30666666667",8,4,13,4,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Not Specified","6,375",20,"8,67142857142857",8,Standard,"225,86","32,3544207574922","10,875",Yes,"346,143121017439","429,504579008361",Low_spent_Large_value_payments,"366,032966640867",1
CUS_0x6075,Palmerv,19,008-47-5004,Musician,"29223,35","2611,27916666667",5,3,18,3,"Auto Loan, Auto Loan, and Auto Loan",29,"17,375","8,955",3,Standard,"436,64","35,7106376771944","26,5416666666667",No,"64,1302679827828","186,069092864452",Low_spent_Large_value_payments,"295,112230052407",1
CUS_0x6077,Poornima Guptau,31,862-56-1281,Musician,"57742,86","4699,905",10,5,31,7,"Payday Loan, Personal Loan, Home Equity Loan, Student Loan, Student Loan, Auto Loan, and Credit-Builder Loan","48,75","23,4285714285714","2,4575",10,Bad,"1758,91","31,0906404702221","12,375",Yes,"291,641527230162","222,508090438845",High_spent_Small_value_payments,"217,090882330993",0
CUS_0x6079,Berginn,"24,75",420-25-3263,Writer,"7304,055","432,174392902465",10,9,33,3,"Student Loan, Personal Loan, and Mortgage Loan","27,5","18,7142857142857","16,935",6,Bad,"1991,85","31,5444100111267","6,72222222222222",Yes,"29,6640683724996","34,0949766358644",Low_spent_Small_value_payments,"276,596078484673",0
CUS_0x6080,Praveenp,"30,125",773-11-0687,Entrepreneur,"16472,09","1563,67416666667",4,3,6,0,,"12,5","7,625","6,775","6,5",Good,"727,41","28,686185318929","32,375",No,0,"129,56552428731",Low_spent_Small_value_payments,"315,313567748542",2
CUS_0x6081,Poornima Guptay,"45,375",424-83-6470,Mechanic,156470,"12849,1666666667",1,3,8,3,"Mortgage Loan, Home Equity Loan, and Auto Loan",6,"6,125","2,955",3,Good,"1382,45","33,9730976334226","32,9583333333333",No,"261,831015512857","691,920265305403",High_spent_Small_value_payments,"644,192465880845",2
CUS_0x6083,Jant,35,018-04-5329,Lawyer,"17572,045","1604,33708333333",5,5,1,4,"Credit-Builder Loan, Home Equity Loan, Auto Loan, and Payday Loan",3,"6,75","6,305","2,875",Good,"109,83","29,7793180301508","28,6388888888889",No,"31,6306918769483","102,170697599239",Low_spent_Small_value_payments,"302,882318857146",1
CUS_0x6084,Leikar,19,908-30-6309,Teacher,"14311,59","1006,6325",6,3,33,6,"Personal Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Personal Loan, and Auto Loan","16,125","20,375","17,68","10,5",Standard,"2073,6","32,7752296948353","8,54166666666667",Yes,"51,5639086977455","115,145373223121",Low_spent_Small_value_payments,"233,311367036274",0
CUS_0x6086,Doug Palmera,"14,875",728-68-4575,Developer,"41599,96","3240,66333333333",9,5,16,7,"Credit-Builder Loan, Payday Loan, Payday Loan, Personal Loan, Credit-Builder Loan, Student Loan, and Auto Loan",50,"20,2857142857143","27,41",6,Bad,"3471,8","28,8248616320603","1,11904761904762",Yes,"237,996616582973","135,924913790115",High_spent_Large_value_payments,"212,644802960245",1
CUS_0x6087,Marcusk,23,371-67-0471,Doctor,"14790,965","1369,58041666667",5,7,17,1,Credit-Builder Loan,"4,75","15,625","11,515",6,Standard,"1382,27","32,6511859857991","5,875",Yes,"10,8990708647363","89,1654748759575",Low_spent_Large_value_payments,"309,393495925973",1
CUS_0x6088,Ermana,"41,125",617-51-1535,Developer,"18668,09","1735,67416666667",7,6,29,5,"Payday Loan, Home Equity Loan, Student Loan, Mortgage Loan, and Mortgage Loan","16,875","14,8333333333333","16,695","4,5",Standard,"2347,06","29,3751599459226","6,45833333333333",Yes,"72,9893887500134","139,258984725374",High_spent_Small_value_payments,"239,987621685653",0
CUS_0x6092,Harry Papachristoua,"17,625",372-92-0150,Engineer,"13347,835","1064,31958333333",5,7,19,2,"Credit-Builder Loan, and Auto Loan","9,375","19,25","18,66",4,Standard,"536,5","28,9406839589449","22,5416666666667",Yes,"15,7580468593217","76,708122638006",Low_spent_Small_value_payments,"294,093742820861",0
CUS_0x609c,Lucy Hornbyk,55,297-14-0708,Writer,"39244,26","3079,355",3,5,10,4,"Mortgage Loan, Student Loan, Student Loan, and Personal Loan","18,375","4,71428571428571","4,165","8,375",Good,"106,28","31,2195941976535","31,1428571428571",No,"70,2860071303315","109,904559841061",High_spent_Medium_value_payments,"361,239799969645",0
CUS_0x609d,Shupingu,27,911-47-6879,Architect,"14165,23","1057,43583333333",7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan","57,875","24,2857142857143","8,57",11,Bad,"2797,17","31,1814732905263","14,2083333333333",Yes,"58,8684408386084","88,4868810957927",Low_spent_Small_value_payments,"242,591804103474",0
CUS_0x609f,Jonesa,"15,5",167-60-0326,Entrepreneur,"61654,84","5175,90333333333",5,7,9,4,"Payday Loan, Credit-Builder Loan, Not Specified, and Student Loan","29,25","12,25","14,245","4,28571428571429",Standard,"741,7","31,2725015890957","12,9404761904762",Yes,"192,626951938011","181,274945238334",High_spent_Large_value_payments,"399,938436156988",1
CUS_0x60a2,Lionel Laurents,44,397-43-3071,Scientist,"29951,57","2254,96416666667",8,6,20,0,,"19,375",16,"8,29714285714286","6,625",Standard,"704,02","36,2873097189895","18,875",Yes,0,"110,824576662143",High_spent_Medium_value_payments,"378,421840004523",1
CUS_0x60aa,Semerarov,37,812-89-6483,Lawyer,"8058,875","508,572916666667",9,10,30,4,"Credit-Builder Loan, Student Loan, Student Loan, and Debt Consolidation Loan",52,"15,25","15,075",10,Bad,"1266,82","32,0044120925048","10,0416666666667",Yes,"25,129949475228","28,2286877552363",Low_spent_Large_value_payments,"269,468894256504",0
CUS_0x60ad,Kwokw,"23,75",058-60-7291,Accountant,"92949,78","7774,815",0,5,10,4,"Home Equity Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan","12,375","10,8571428571429","10,38",3,Good,"1037,46","34,9709729885431","25,0416666666667",No,"197,304888641993","388,918252990809",High_spent_Medium_value_payments,"465,768874485838",1
CUS_0x60ae,Bakero,30,628-84-2005,Developer,"41319,07","3171,98934777577",4,4,11,1,Credit-Builder Loan,"11,375","5,16666666666667","5,93","5,875",Good,"563,84","33,2142220187323","25,452380952381",No,"412,602594537311","108,420291833671",High_spent_Medium_value_payments,"443,260385768904",2
CUS_0x60af,Whiteq,"26,4285714285714",010-29-7035,Media_Manager,"21873,68","2051,80666666667",4,1,3,4,"Home Equity Loan, Auto Loan, Mortgage Loan, and Personal Loan","6,875","9,42857142857143","8,22142857142857","4,375",Good,"303,42","31,7396073053083","17,3888888888889",No,"54,3436094085781","104,233976219067",Low_spent_Small_value_payments,"316,106271986693",2
CUS_0x60b6,allg,"51,5",905-53-9874,Scientist,"113368,23","9265,3525",2,1,9,0,,"1,625","10,5714285714286","6,635",1,Good,"488,13","33,2927902835517","27,875",No,0,"244,68774031093",High_spent_Large_value_payments,"941,84750968907",2
CUS_0x60c0,Maryw,"32,8571428571429",720-48-8048,Mechanic,"19741,36","1543,11333333333",4,5,15,6,"Debt Consolidation Loan, Auto Loan, Personal Loan, Auto Loan, Student Loan, and Student Loan","16,875","7,875","11,585","7,5",Standard,"1250,19","30,2938620883821","11,2083333333333",Yes,"87,4315779394293","98,587266305696",Low_spent_Small_value_payments,"250,792489088208",1
CUS_0x60c2,Erin Geigerb,14,289-22-3659,Media_Manager,"9846,715","547,559583333333",7,5,6,6,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Personal Loan, and Mortgage Loan","8,875",15,"10,175",5,Standard,"1723,89","35,7995865603963","17,375",Yes,"38,5854333570732","37,6345383135028",Low_spent_Small_value_payments,"256,617355599185",1
CUS_0x60c3,Steve Slaterg,"50,875",448-88-3614,Scientist,"70291,16","5674,07219609907",3,5,13,4,"Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, and Home Equity Loan",16,16,"10,42","3,57142857142857",Standard,"449,09","34,9131377302357","23,0952380952381",No,"377,723419642877","268,476140361853",High_spent_Medium_value_payments,"457,534577229537",1
CUS_0x60c5,Gernot Hellerv,"38,5714285714286",078-88-7853,Manager,"36238,86","3095,905",8,7,11,3,"Not Specified, Mortgage Loan, and Student Loan","15,25","15,1666666666667","8,055","8,28571428571429",Good,"1166,64","29,693554107486","22,6666666666667",No,"60,7739143576257","190,752859193884",Low_spent_Small_value_payments,"316,634224891274",2
CUS_0x60c8,Lawrence Whitee,"44,875",051-56-0904,Entrepreneur,"48052,7","4266,39166666667",4,5,17,2,"Payday Loan, and Student Loan",12,"18,375","14,64","6,625",Standard,"346,41","31,1987019647375","9,9047619047619",Yes,"59,8985701716327","147,388792244616",High_spent_Medium_value_payments,"473,101804250418",1
CUS_0x60c9,Kreijgern,"33,375",975-94-2594,Manager,"76443,15","6244,2625",3,7,17,3,"Credit-Builder Loan, Credit-Builder Loan, and Auto Loan","8,5","14,3333333333333","10,82",0,Standard,"1318,4","32,4108507239694","33,0357142857143",No,"116,821547737104","316,585425609288",High_spent_Large_value_payments,"481,773246152821",1
